
[2026-06-03 04:12:54] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: L
[2026-06-03 04:25:34] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_1
[2026-06-03 04:25:40] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_movies
[2026-06-03 04:25:46] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 04:25:51] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:25:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 04:25:57] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 04:26:06] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 04:26:11] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:28:22] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 04:28:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 04:28:26] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 04:28:37] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_1
[2026-06-03 04:28:41] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:28:45] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 04:28:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 04:29:00] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:29:04] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_dates
[2026-06-03 04:29:07] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:29:08] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 04:29:12] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 04:29:16] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 04:29:19] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 04:33:30] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 04:33:32] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 04:33:35] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 04:33:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 05:08:17] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_dates
[2026-06-03 05:08:19] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:08:21] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:08:30] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_4
[2026-06-03 05:08:45] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:09:23] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:09:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:09:27] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:09:46] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:10:34] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_movies
[2026-06-03 05:10:38] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 05:10:41] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:10:45] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:10:56] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:11:07] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_movies
[2026-06-03 05:11:38] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:11:48] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_movies
[2026-06-03 05:11:52] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_dates
[2026-06-03 05:11:59] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:12:03] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:15:17] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:15:18] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:15:21] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:15:32] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:19:55] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:19:57] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:19:59] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:20:11] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:20:49] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:20:51] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:20:53] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:21:03] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 05:21:51] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 05:21:53] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 05:21:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 05:22:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 11:48:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 11:48:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 11:48:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 11:48:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 11:48:33] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 11:48:38] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 11:49:43] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 11:51:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 11:51:31] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 11:55:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 11:55:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 11:55:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 11:55:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_dates
[2026-06-03 11:55:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 11:55:59] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 11:56:21] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:02:53] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:02:59] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:03:34] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:05:52] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:05:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 12:05:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:06:02] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:06:27] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:08:45] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:08:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:08:52] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:10:19] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:14:04] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:14:07] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:14:09] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:14:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:23:09] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:23:11] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:23:13] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:24:23] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:24:25] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:24:26] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:24:42] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:24:48] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_movies
[2026-06-03 12:24:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 12:25:00] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_2
[2026-06-03 12:25:09] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 12:25:14] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_0
[2026-06-03 12:27:18] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:27:22] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:27:25] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 12:27:48] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:29:48] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:30:23] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:30:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_6
[2026-06-03 12:33:13] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:33:19] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:33:23] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:35:51] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:35:53] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:36:02] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:37:21] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:37:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:37:25] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:40:03] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:40:08] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:40:10] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:41:47] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:41:51] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:41:57] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:43:49] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:43:51] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:43:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:44:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:45:55] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 12:45:58] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 12:46:00] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 12:46:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 12:52:35] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:20:54] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:21:03] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_page_1
[2026-06-03 13:21:07] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_page_0
[2026-06-03 13:22:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_event_0
[2026-06-03 13:22:46] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:22:47] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:31:49] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:31:52] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:36:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:36:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:41:18] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:41:21] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:42:01] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_remind
[2026-06-03 13:42:12] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: Концерт
[2026-06-03 13:42:31] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: В 13:43
[2026-06-03 13:43:03] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:43:08] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 13:43:11] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:43:15] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:43:30] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_remind
[2026-06-03 13:43:35] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: А
[2026-06-03 13:43:42] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 13:44
[2026-06-03 13:43:56] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:44:03] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:45:36] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:45:36] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:45:36] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:45:39] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:45:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 13:45:59] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:53:10] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:53:13] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:55:27] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:55:33] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:56:38] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:56:40] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 13:57:46] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 13:57:49] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 14:07:30] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_remind
[2026-06-03 14:07:36] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: А
[2026-06-03 14:07:46] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 14:08
[2026-06-03 14:12:24] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:12:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 14:12:34] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_remind
[2026-06-03 14:12:40] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: А
[2026-06-03 14:12:48] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 14:12
[2026-06-03 14:12:50] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 14:12:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:20:41] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:20:46] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 14:20:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: vk_remind
[2026-06-03 14:21:06] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 14:22
[2026-06-03 14:21:14] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 14:22
[2026-06-03 14:21:29] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 14:21:34] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:21:38] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_2
[2026-06-03 14:24:41] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: back_to_dates
[2026-06-03 14:25:46] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:25:50] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:26:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 14:26:56] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: page_1
[2026-06-03 14:27:09] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_6
[2026-06-03 14:39:52] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:39:53] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:40:01] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 14:40:05] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_vk
[2026-06-03 14:40:09] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: main_menu
[2026-06-03 14:40:13] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:40:18] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 14:40:43] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_0
[2026-06-03 14:40:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_0
[2026-06-03 14:41:11] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_0
[2026-06-03 14:43:07] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_0
[2026-06-03 14:48:03] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:48:05] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:48:10] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_0
[2026-06-03 14:48:24] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_1
[2026-06-03 14:48:31] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_1
[2026-06-03 14:49:51] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_1
[2026-06-03 14:49:59] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: D
[2026-06-03 14:50:11] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: 14:51
[2026-06-03 14:52:57] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: remind_0
[2026-06-03 14:53:26] User Артëм (@Supp0rt_Officer, id=1946853881): Сообщение: /start
[2026-06-03 14:53:28] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: menu_cinema
[2026-06-03 14:53:30] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: date_6
[2026-06-03 14:53:55] User Артëм (@Supp0rt_Officer, id=1946853881): Нажал кнопку: movie_2
